player_name,position,minutes_played,dpr,dpr_breakdown__defensive_impact,dpr_breakdown__build_up_quality,dpr_breakdown__positioning_score,dpr_breakdown__physical_play,status,team,number,key_stats_p90__shots_p90,key_stats_p90__shots_on_target_p90,key_stats_p90__goals_p90,key_stats_p90__passes_p90,key_stats_p90__successful_passes_p90,key_stats_p90__unsuccessful_passes_p90,key_stats_p90__key_passes_p90,key_stats_p90__assists_p90,key_stats_p90__avg_pass_distance_p90,key_stats_p90__progressive_passes_p90,key_stats_p90__duels_p90,key_stats_p90__duels_won_p90,key_stats_p90__tackles_p90,key_stats_p90__successful_tackles_p90,key_stats_p90__tackle_success_rate_pct_p90,key_stats_p90__interceptions_p90,key_stats_p90__clearances_p90,key_stats_p90__recoveries_p90,key_stats_p90__blocked_shots_p90,key_stats_p90__dribbles_p90,key_stats_p90__successful_dribbles_p90,key_stats_p90__dribble_success_rate_pct_p90,key_stats_p90__shot_accuracy_pct_p90,key_stats_p90__goal_conversion_pct_p90,key_stats_p90__passing_accuracy_pct_p90,key_stats_p90__key_pass_rate_pct_p90,key_stats_p90__duel_success_rate_pct_p90,raw_stats__possession__your_possession_time_seconds,raw_stats__possession__possession_pct,raw_stats__distribution__passes,raw_stats__distribution__successful_passes,raw_stats__distribution__unsuccessful_passes,raw_stats__distribution__passing_accuracy_pct,raw_stats__distribution__key_passes,raw_stats__distribution__key_pass_rate_pct,raw_stats__distribution__assists,raw_stats__distribution__avg_pass_distance,raw_stats__distribution__progressive_passes,raw_stats__attack__shots,raw_stats__attack__shots_on_target,raw_stats__attack__goals,raw_stats__attack__shot_accuracy_pct,raw_stats__attack__goal_conversion_pct,raw_stats__dribbles__dribbles,raw_stats__dribbles__successful_dribbles,raw_stats__dribbles__dribble_success_rate_pct,raw_stats__defense__duels,raw_stats__defense__duels_won,raw_stats__defense__duel_success_rate_pct,raw_stats__defense__tackles,raw_stats__defense__successful_tackles,raw_stats__defense__tackle_success_rate_pct,raw_stats__defense__interceptions,raw_stats__defense__clearances,raw_stats__defense__recoveries,raw_stats__defense__blocked_shots,raw_stats__discipline__fouls_conceded,raw_stats__discipline__yellow_cards,raw_stats__discipline__red_cards,shots_p90,shots_on_target_p90,goals_p90,passes_p90,successful_passes_p90,unsuccessful_passes_p90,key_passes_p90,assists_p90,avg_pass_distance_p90,progressive_passes_p90,duels_p90,duels_won_p90,tackles_p90,successful_tackles_p90,tackle_success_rate_pct_p90,interceptions_p90,clearances_p90,recoveries_p90,blocked_shots_p90,dribbles_p90,successful_dribbles_p90,dribble_success_rate_pct_p90,shot_accuracy_pct_p90,goal_conversion_pct_p90,passing_accuracy_pct_p90,key_pass_rate_pct_p90,duel_success_rate_pct_p90,dpr_breakdown__game_control,dpr_breakdown__transition_play,dpr_breakdown__defensive_contribution,dpr_breakdown__creativity,dpr_breakdown__work_rate,dpr_breakdown__finishing_quality,dpr_breakdown__offensive_contribution,dpr_breakdown__link_up_play,dpr_breakdown__movement_threat,dpr_breakdown__shot_stopping,dpr_breakdown__distribution_quality,dpr_breakdown__command_area,dpr_breakdown__ball_playing,dpr_breakdown__consistency,raw_stats__goalkeeper__shots_faced,raw_stats__goalkeeper__saves,raw_stats__goalkeeper__goals_conceded,raw_stats__goalkeeper__save_pct,raw_stats__goalkeeper__shots_on_target_against,raw_stats__goalkeeper__goals_against,saves_p90,goals_conceded_p90,shots_faced_p90,shots_on_target_against_p90,goals_against_p90,save_pct_p90,saves_per90,goals_against_per90,shots_on_target_against_per90,save_pct,match_number,match_id,added_at,position_history,position_changed,shots_raw,shots_on_target_raw,goals_raw,passes_raw,successful_passes_raw,unsuccessful_passes_raw,passing_accuracy_pct_raw,key_passes_raw,assists_raw,avg_pass_distance_raw,progressive_passes_raw,duels_raw,duels_won_raw,tackles_raw,successful_tackles_raw,interceptions_raw,clearances_raw,recoveries_raw,blocked_shots_raw,dribbles_raw,successful_dribbles_raw,dribble_success_rate_pct_raw,note
"Lood, Trevor",LW,476.61,57.77,59.9,65.89,30.24,35.27,starter,Westwood Athletic,67,0.0,0.0,0.0,0.0,71.01,59.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.61,35.17,0.0,0.0,0.0,0.0,0.0,74.45,69.14,66.52,64.7,43.25,37.3,33.83,1390,4.86,299,100,199,33.44,4,1.34,0,25.2,17,24,9,1,37.5,4.17,15,1,6.67,5,4,80.0,5,5,100.0,1,2,4,0,2,2,0,4.532,1.7,0.189,56.461,18.88,37.58,0.755,0.0,4.759,3.21,0.944,0.755,0.944,0.94,18.88,0.189,0.378,0.755,0.0,2.833,0.19,1.26,7.08,0.79,6.31,0.25,15.11,50.16,70.34,64.2,75.37,27.13,28.12,74.64,30.02,49.75,68.67,76.55,45.9,56.01,24.69,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,52.62,4,5,3,58.3,7,Match_384,2025-05-22T11:50:55.038795+00:00,[],0,24,9,1,299,100,199,72.52,4,0,1.5,1,5,4,5,5,1,2,4,0,15,1,24.15,
"Mapula, Paul Vincent",GK,1090.05,48.34,43.39,27.03,71.92,33.34,DNP,Harborview United,19,0.0,0.0,0.0,0.0,78.21,74.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.28,71.9,0.0,0.0,0.0,0.0,0.0,42.29,56.9,30.51,75.87,65.51,59.91,43.66,3100,4.74,300,92,208,30.67,7,2.33,0,24.65,12,4,1,0,25.0,0.0,11,5,45.45,19,15,78.95,26,24,92.31,7,26,13,1,2,4,0,0.33,0.083,0.0,24.77,7.6,17.17,0.578,0.0,2.035,0.991,1.569,1.238,2.147,1.98,7.62,0.578,2.147,1.073,0.083,0.908,0.41,3.75,2.06,50.35,2.53,0.19,6.52,43.34,40.37,48.28,25.53,78.97,21.16,43.16,44.66,52.25,48.29,38.74,55.14,75.88,48.49,1,1,0,100.0,1,0,0.083,0.0,0.083,0.083,0.0,8.26,5,2,4,37.03,9,Match_186,2025-01-04T05:52:47.039797+00:00,[],0,4,1,0,300,92,208,38.9,7,0,2.89,6,19,15,26,24,7,26,13,1,11,5,34.4,
"Lagaya, Rick Matthew",ST,1000.74,33.0,79.75,54.55,39.56,70.93,DNP,Westwood Athletic,45,0.0,0.0,0.0,0.0,73.55,71.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.56,36.73,0.0,0.0,0.0,0.0,0.0,68.64,68.73,55.87,30.92,41.01,69.18,77.08,8935,14.88,500,500,0,100.0,4,0.8,0,8.12,31,21,8,0,38.1,0.0,30,11,36.67,6,2,33.33,21,4,19.05,4,23,8,0,1,3,0,1.889,0.719,0.0,44.967,44.97,51.39,0.36,0.0,0.73,2.788,0.54,0.18,1.889,0.36,1.71,0.36,2.068,0.719,0.0,2.698,0.99,3.3,3.43,58.46,8.99,0.07,3.0,68.09,40.2,69.01,62.23,36.71,42.56,68.7,45.95,25.53,42.23,73.96,77.13,23.21,43.09,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,77.0,4,3,5,82.54,10,Match_372,2025-06-04T04:01:32.039797+00:00,[],0,21,8,0,500,500,0,34.34,4,0,4.35,3,6,2,21,4,4,23,8,0,30,11,42.18,
"Lopez, Harvy",RB,833.73,49.11,57.04,76.56,59.3,43.89,starter,Mapúa University,30,0.0,0.0,0.0,0.0,55.73,74.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.71,66.3,0.0,0.0,0.0,0.0,0.0,67.62,31.87,48.72,79.94,36.74,47.63,57.76,7659,15.31,792,707,85,89.27,16,2.02,0,12.27,37,6,2,0,33.33,0.0,4,1,25.0,40,5,12.5,18,6,33.33,2,23,5,2,1,1,0,0.648,0.216,0.0,85.495,76.32,9.18,1.727,0.0,1.325,3.994,4.318,0.54,1.943,0.65,3.6,0.216,2.483,0.54,0.216,0.432,0.11,2.7,3.6,75.89,9.64,0.22,1.35,61.68,31.34,71.03,68.22,57.34,74.75,33.33,26.51,22.78,40.88,70.75,34.07,73.05,56.18,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,74.8,4,2,1,46.88,7,Match_189,2025-09-19T10:52:41.040795+00:00,[],0,6,2,0,792,707,85,56.19,16,0,1.32,1,40,5,18,6,2,23,5,2,4,1,60.19,
"Ladines, Marvin",RW,1094.82,38.0,40.97,37.55,29.72,54.85,substitute,Crown City FC,62,0.0,0.0,0.0,0.0,79.81,53.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9,49.25,0.0,0.0,0.0,0.0,0.0,48.41,30.53,72.79,72.37,42.23,46.04,65.99,5679,8.65,0,0,0,71.7,0,2.41,0,8.71,0,29,5,4,17.24,13.79,23,14,60.87,26,6,23.08,20,1,5.0,7,8,15,1,3,1,0,2.384,0.411,0.329,0.0,48.26,62.98,0.0,0.0,0.716,0.0,2.137,0.493,1.644,0.08,0.41,0.575,0.658,1.233,0.082,1.891,1.15,5.0,1.42,1.13,6.8,0.2,1.9,79.01,63.87,70.89,32.78,51.81,67.84,39.6,50.91,55.11,49.68,60.31,39.67,68.41,73.39,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,66.68,2,1,2,65.34,5,Match_277,2025-02-15T14:42:49.041800+00:00,[],0,29,5,4,0,0,0,30.34,0,0,3.77,3,26,6,20,1,7,8,15,1,23,14,82.9,
"Libarnes, Jaro",GK,771.29,61.41,57.36,67.52,72.11,58.44,substitute,Redwood Borough,19,0.0,0.0,0.0,0.0,35.24,60.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.48,56.57,0.0,0.0,0.0,0.0,0.0,68.81,54.54,64.84,40.2,70.9,73.89,54.53,9467,20.46,214,214,0,100.0,3,1.4,0,16.54,7,0,0,0,32.82,4.62,9,5,55.56,9,0,0.0,16,10,62.5,3,16,7,2,1,1,0,0.0,0.0,0.0,24.971,24.97,59.86,0.35,0.0,1.93,0.817,1.05,0.0,1.867,1.17,7.29,0.35,1.867,0.817,0.233,1.05,0.58,6.48,3.83,0.54,11.67,0.16,40.56,31.43,24.42,65.98,70.84,41.05,23.34,32.23,30.87,53.76,34.74,24.58,61.04,21.21,37.31,22,16,6,72.73,22,6,1.867,0.7,2.567,2.567,0.7,8.49,3,2,3,68.77,2,Match_324,2025-08-29T04:53:58.041800+00:00,[],0,0,0,0,214,214,0,68.38,3,0,4.23,4,9,0,16,10,3,16,7,2,9,5,38.49,
"Darapan, Jermi",CM,956.08,73.74,68.12,67.68,46.85,56.58,starter,Eastview Rangers,14,0.0,0.0,0.0,0.0,41.18,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.37,52.59,0.0,0.0,0.0,0.0,0.0,46.76,54.35,32.03,63.2,62.48,40.23,58.61,16670,29.06,355,355,0,100.0,7,1.97,0,18.15,14,11,2,1,18.18,9.09,1,1,100.0,30,10,33.33,25,7,28.0,8,31,10,2,0,2,0,1.035,0.188,0.094,33.418,33.42,78.28,0.659,0.0,1.709,1.318,2.824,0.941,2.353,0.66,2.64,0.753,2.918,0.941,0.188,0.094,0.09,9.41,1.71,0.86,9.41,0.19,3.14,49.42,44.83,22.84,22.59,78.17,58.24,74.73,68.89,48.24,23.09,55.66,47.72,23.78,32.92,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,37.54,3,1,5,30.49,1,Match_277,2024-12-22T13:45:09.042795+00:00,[],0,11,2,1,355,355,0,46.64,7,0,1.98,3,30,10,25,7,8,31,10,2,1,1,82.26,
"Omitade, Edvard",GK,679.14,46.82,51.09,48.61,23.89,70.33,substitute,Brookside United,60,0.0,0.0,0.0,0.0,43.06,64.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.87,57.54,0.0,0.0,0.0,0.0,0.0,59.76,61.69,76.55,33.22,40.92,66.01,64.34,3517,8.63,346,103,243,29.77,6,1.73,1,26.73,27,9,2,0,22.22,0.0,10,7,70.0,26,15,57.69,9,0,0.0,4,0,5,2,1,1,0,1.193,0.265,0.0,45.852,13.65,32.2,0.795,0.133,3.542,3.578,3.446,1.988,1.193,57.71,79.01,0.53,0.0,0.663,0.265,1.325,0.93,9.28,2.94,69.65,3.95,0.23,7.65,26.59,56.83,24.76,67.49,76.41,79.54,33.76,30.77,28.99,29.11,26.72,42.87,66.38,74.73,13,12,1,92.31,13,1,1.59,0.133,1.723,1.723,0.133,12.23,3,1,2,48.78,17,Match_157,2025-03-20T08:19:47.043816+00:00,[],0,9,2,0,346,103,243,64.04,6,1,2.25,2,26,15,9,0,4,0,5,2,10,7,73.79,
"Aningalan, Pedro",LWB,1053.41,41.02,50.19,49.86,27.5,61.18,starter,Lakeside Athletic,81,0.0,0.0,0.0,0.0,69.48,47.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.25,64.22,0.0,0.0,0.0,0.0,0.0,50.36,62.72,51.1,79.51,39.59,67.31,37.44,12174,19.26,584,384,200,65.75,4,0.68,0,4.28,22,21,10,2,47.62,9.52,12,9,75.0,25,2,8.0,7,7,100.0,3,28,1,1,2,2,0,1.794,0.854,0.171,49.895,32.81,17.09,0.342,0.0,0.366,1.88,2.136,0.171,0.598,0.6,8.54,0.256,2.392,0.085,0.085,1.025,0.77,6.41,4.07,0.81,5.62,0.06,0.68,31.66,20.14,21.0,25.41,32.38,68.12,27.82,34.11,66.69,44.92,45.52,63.92,69.0,36.8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,57.7,4,3,4,79.09,14,Match_21,2024-12-23T13:10:47.043816+00:00,[],0,21,10,2,584,384,200,69.72,4,0,2.33,5,25,2,7,7,3,28,1,1,12,9,82.56,
"Lopez, Laurence",RWB,1350.0,61.65,74.56,40.65,47.71,76.8,substitute,Hillcrest Athletic,34,0.0,0.0,0.0,0.0,64.2,49.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.38,41.11,0.0,0.0,0.0,0.0,0.0,47.76,36.93,60.37,37.6,38.95,54.27,47.74,17215,21.25,717,10,707,1.39,14,1.95,1,12.33,30,5,2,0,40.0,0.0,19,0,0.0,41,41,100.0,28,16,57.14,2,3,12,2,2,1,0,0.333,0.133,0.0,47.8,0.67,47.13,0.933,0.067,0.822,2.0,2.733,2.733,1.867,1.07,3.81,0.133,0.2,0.8,0.133,1.267,69.12,41.28,2.67,74.83,0.09,0.13,6.67,34.71,68.91,58.0,26.68,31.85,30.04,50.12,54.92,58.14,30.47,74.54,47.86,32.9,76.24,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,61.18,2,1,3,58.37,6,Match_233,2025-01-27T20:30:06.044802+00:00,[],0,5,2,0,717,10,707,65.57,14,1,4.94,5,41,41,28,16,2,3,12,2,19,0,28.7,
"Dela Cruz, Harvy",LWB,1330.12,37.23,40.95,45.03,68.54,79.15,starter,2 Worlds FC,93,0.0,0.0,0.0,0.0,31.34,65.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.29,63.73,0.0,0.0,0.0,0.0,0.0,41.35,56.82,41.38,51.14,44.08,59.53,61.38,26054,32.65,592,457,135,77.2,20,3.38,2,19.9,20,27,6,4,22.22,14.81,5,3,60.0,53,6,11.32,4,3,75.0,4,16,16,1,1,4,0,1.827,0.406,0.271,40.057,30.92,9.13,1.353,0.135,1.346,1.353,3.586,0.406,0.271,0.2,5.07,0.271,1.083,1.083,0.068,0.338,0.2,4.06,1.5,1.0,5.22,0.23,0.77,66.45,51.43,77.8,65.91,68.96,66.22,60.25,38.2,74.1,28.93,20.32,67.23,33.26,61.99,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,61.04,2,3,3,39.66,8,Match_209,2025-05-20T04:07:52.044802+00:00,[],0,27,6,4,592,457,135,46.39,20,2,2.43,2,53,6,4,3,4,16,16,1,5,3,35.07,
"Merino, Josh",RB,1005.02,66.01,56.33,67.13,28.23,72.31,starter,Riverstone FC,57,0.0,0.0,0.0,0.0,49.26,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,31.67,0.0,0.0,0.0,0.0,0.0,52.14,34.23,35.27,68.89,57.2,42.53,35.15,9299,15.42,383,383,0,100.0,11,2.87,0,17.68,7,9,4,0,44.44,0.0,10,8,80.0,47,10,21.28,29,9,31.03,8,1,20,2,4,1,0,0.806,0.358,0.0,34.298,34.3,61.46,0.985,0.0,1.583,0.627,4.209,0.896,2.597,0.81,2.78,0.716,0.09,1.791,0.179,0.896,0.72,7.16,3.98,50.6,8.96,0.26,1.91,42.24,22.31,76.31,53.4,25.55,21.83,54.69,35.89,33.26,22.13,47.57,33.52,65.0,60.64,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,32.35,1,4,5,61.48,15,Match_154,2025-07-31T08:36:44.045804+00:00,[],0,9,4,0,383,383,0,26.5,11,0,1.81,1,47,10,29,9,8,1,20,2,10,8,75.3,
"Lopez, Bel",CB,1223.22,61.69,70.02,63.67,72.32,23.79,starter,Adamson University,65,0.0,0.0,0.0,0.0,43.73,52.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.84,39.15,0.0,0.0,0.0,0.0,0.0,41.85,32.56,68.98,30.99,33.21,63.35,65.9,12863,17.53,272,272,0,100.0,4,1.47,0,25.41,8,9,1,0,11.11,0.0,14,5,35.71,68,3,4.41,19,3,15.79,8,29,13,1,3,2,0,0.662,0.074,0.0,20.013,20.01,40.17,0.294,0.0,1.87,0.589,5.003,0.221,1.398,0.22,1.16,0.589,2.134,0.956,0.074,1.03,0.37,2.63,0.82,47.09,7.36,0.11,0.32,49.83,62.52,28.06,52.41,55.7,38.78,38.64,23.07,51.94,59.4,35.57,53.46,55.04,49.31,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,32.21,3,2,3,75.79,11,Match_12,2025-09-19T09:53:52.046795+00:00,[],0,9,1,0,272,272,0,76.56,4,0,0.53,1,68,3,19,3,8,29,13,1,14,5,44.41,
"Nemenzo, Sirach Ethan",CDM,539.16,54.73,70.98,32.9,53.99,68.07,DNP,Redwood Borough,56,0.0,0.0,0.0,0.0,35.99,68.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.14,75.04,0.0,0.0,0.0,0.0,0.0,63.72,59.27,65.81,54.11,30.58,32.94,36.69,5547,17.15,6,4,2,66.67,0,0.0,0,8.57,0,4,2,0,50.0,0.0,3,1,33.33,42,29,69.05,11,9,81.82,2,13,0,0,2,1,0,0.668,0.334,0.0,1.002,0.67,0.33,0.0,0.0,1.431,0.0,7.011,4.841,1.836,1.5,13.66,0.334,2.17,0.0,0.0,0.501,0.17,5.56,8.35,74.32,11.13,61.87,11.53,75.58,63.86,20.5,64.76,57.73,27.67,40.78,41.07,31.72,40.08,59.53,71.98,42.15,61.59,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,70.83,3,6,3,80.28,18,Match_36,2025-09-13T03:08:39.046795+00:00,[],0,4,2,0,6,4,2,24.44,0,0,1.39,3,42,29,11,9,2,13,0,0,3,1,71.32,
"Asignar, Josh Rupert",CAM,805.0,28.5,75.91,33.86,77.06,73.04,starter,Highland Wanderers,61,0.0,0.0,0.0,0.0,33.53,69.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.02,77.8,0.0,0.0,0.0,0.0,0.0,65.01,62.65,35.26,47.07,62.25,47.94,42.06,3104,6.43,547,360,187,65.81,18,3.29,2,6.14,28,14,2,0,14.29,0.0,13,6,46.15,11,3,27.27,17,11,64.71,5,20,0,2,2,1,0,1.565,0.224,0.0,61.155,40.25,20.91,2.012,0.224,0.686,3.13,1.23,0.335,1.901,1.23,7.23,0.559,2.236,0.0,0.224,1.453,0.67,5.16,1.6,62.59,7.36,0.37,3.05,32.95,73.76,60.14,60.85,25.03,23.38,40.99,69.25,52.31,66.28,79.66,39.85,29.54,74.52,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,78.93,5,4,4,53.8,1,Match_112,2025-02-19T14:19:49.047799+00:00,[],0,14,2,0,547,360,187,69.48,18,2,4.39,5,11,3,17,11,5,20,0,2,13,6,31.58,
"Reyes, Laurence",ST,722.66,46.02,69.3,34.19,25.96,74.31,substitute,Lyceum,11,0.0,0.0,0.0,0.0,50.09,42.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.19,68.12,0.0,0.0,0.0,0.0,0.0,39.97,72.47,76.42,32.8,60.91,34.08,64.46,14469,33.37,357,257,100,71.99,6,1.68,2,7.18,12,26,6,1,23.08,3.85,19,19,100.0,3,2,66.67,13,5,38.46,1,5,1,1,1,1,0,3.238,0.747,0.125,44.461,32.01,12.45,0.747,0.249,0.894,1.494,0.374,0.249,1.619,0.62,4.79,0.125,0.623,0.125,0.125,2.366,2.37,12.45,2.87,0.48,8.97,0.21,8.3,25.23,42.89,58.23,52.52,38.73,21.71,43.21,70.58,25.96,22.48,62.99,59.38,20.59,34.73,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,63.4,6,4,3,58.9,19,Match_280,2024-12-30T01:03:56.047799+00:00,[],0,26,6,1,357,257,100,75.85,6,2,3.0,6,3,2,13,5,1,5,1,1,19,19,86.64,
"Lood, Trevor",CDM,1081.11,50.07,25.83,34.67,65.47,73.14,substitute,Hillcrest Athletic,13,0.0,0.0,0.0,0.0,44.22,72.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.23,55.69,0.0,0.0,0.0,0.0,0.0,57.9,52.29,41.3,71.38,46.78,73.24,41.65,2246,3.46,115,76,39,66.09,2,1.74,0,15.1,2,22,6,2,27.27,9.09,6,3,50.0,14,2,14.29,29,11,37.93,4,9,9,1,2,2,0,1.831,0.499,0.166,9.573,6.33,3.25,0.166,0.0,1.257,0.166,1.165,0.166,2.414,0.92,3.16,0.333,0.749,0.749,0.083,0.499,0.25,4.16,2.27,0.76,5.5,0.14,1.19,33.3,67.12,73.33,62.35,31.81,39.95,64.08,47.8,50.34,42.78,72.49,47.19,23.5,69.64,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,57.81,2,7,1,83.27,6,Match_141,2025-12-03T08:12:54.048803+00:00,[],0,22,6,2,115,76,39,21.0,2,0,1.17,4,14,2,29,11,4,9,9,1,6,3,40.63,
"Lopez, Pedro",RW,712.16,64.38,43.27,20.43,72.91,53.13,substitute,2 Worlds FC,75,0.0,0.0,0.0,0.0,46.3,58.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.12,74.68,0.0,0.0,0.0,0.0,0.0,65.6,47.27,55.32,74.81,57.46,56.85,77.94,13582,31.79,319,179,140,56.11,7,2.19,1,19.87,3,22,10,3,45.45,13.64,25,2,8.0,17,10,58.82,2,1,50.0,2,15,8,1,1,2,0,2.78,1.264,0.379,40.314,22.62,17.69,0.885,0.126,2.511,0.379,2.148,1.264,0.253,0.13,6.32,0.253,1.896,1.011,0.126,3.159,0.25,1.01,5.74,1.72,7.09,0.28,7.43,61.18,20.46,50.82,26.34,57.93,51.87,53.08,55.55,62.66,54.9,58.46,48.61,53.98,50.36,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,56.26,4,2,3,88.31,4,Match_249,2025-11-06T06:31:55.049801+00:00,[],0,22,10,3,319,179,140,25.84,7,1,1.88,2,17,10,2,1,2,15,8,1,25,2,68.6,
"Andrada, Vince",CB,1178.39,28.88,25.01,56.86,68.23,74.05,starter,Coastal Town,26,0.0,0.0,0.0,0.0,52.7,72.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.9,40.5,0.0,0.0,0.0,0.0,0.0,41.66,60.26,39.85,68.84,65.1,55.96,32.25,12524,17.71,824,824,0,100.0,21,2.55,5,12.78,15,6,1,0,16.67,0.0,9,3,33.33,22,4,18.18,25,24,96.0,8,25,9,1,0,1,0,0.458,0.076,0.0,62.933,62.93,57.67,1.604,0.382,0.976,1.146,1.68,0.306,1.909,1.83,7.33,0.611,1.909,0.687,0.076,0.687,0.23,2.55,1.27,74.81,7.64,0.19,1.39,54.16,26.94,39.57,62.79,67.59,49.33,77.01,68.01,67.01,40.68,57.01,77.15,45.38,42.19,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,38.58,5,3,4,42.52,3,Match_141,2025-04-02T10:13:42.049801+00:00,[],0,6,1,0,824,824,0,22.62,21,5,0.51,2,22,4,25,24,8,25,9,1,9,3,43.5,
"Lood, Trevor",CDM,833.96,50.76,73.33,79.64,33.06,78.84,starter,Far Eastern University,15,0.0,0.0,0.0,0.0,60.37,39.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.2,68.21,0.0,0.0,0.0,0.0,0.0,64.56,34.9,32.37,43.56,79.06,68.24,74.75,7588,15.16,277,277,0,100.0,3,1.08,0,21.23,16,7,1,0,14.29,0.0,7,3,42.86,18,8,44.44,11,7,63.64,1,2,6,2,1,1,0,0.755,0.108,0.0,29.894,29.89,58.97,0.324,0.0,2.291,1.727,1.943,0.863,1.187,0.76,6.87,0.108,0.216,0.648,0.216,0.755,0.32,4.63,1.54,69.31,10.79,0.12,4.8,59.57,26.34,27.63,39.8,39.56,52.6,49.38,48.26,69.28,73.99,41.08,33.08,23.91,23.98,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,38.88,4,3,2,44.99,7,Match_72,2025-03-03T12:09:08.051313+00:00,[],0,7,1,0,277,277,0,66.64,3,0,3.09,2,18,8,11,7,1,2,6,2,7,3,48.57,
"Salingay, Sam",RW,1350.0,46.08,42.95,45.31,29.42,62.78,substitute,Southgate United,58,0.0,0.0,0.0,0.0,49.34,71.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.95,67.91,0.0,0.0,0.0,0.0,0.0,35.75,30.77,72.5,39.21,40.98,52.55,41.13,26517,32.74,873,738,135,84.54,25,2.86,5,6.91,58,51,28,3,54.9,5.88,21,7,33.33,26,2,7.69,22,10,45.45,3,0,15,1,1,1,0,3.4,1.867,0.2,58.2,49.2,9.0,1.667,0.333,0.461,3.867,1.733,0.133,1.467,0.67,3.03,0.2,0.0,1.0,0.067,1.4,0.47,2.22,3.66,0.39,5.64,0.19,0.51,22.56,45.26,49.93,22.96,34.18,56.41,32.84,42.55,71.3,49.22,35.36,70.81,22.01,64.12,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,35.91,3,0,1,42.81,16,Match_268,2025-02-05T08:27:02.051313+00:00,[],0,51,28,3,873,738,135,43.46,25,5,3.55,2,26,2,22,10,3,0,15,1,21,7,26.86,
"Libarnes, Jaro",CAM,1158.32,70.3,57.33,51.56,50.72,38.27,substitute,Coastal Town,92,0.0,0.0,0.0,0.0,50.67,49.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.79,49.17,0.0,0.0,0.0,0.0,0.0,62.66,30.92,45.92,70.27,58.51,64.88,32.18,20668,29.74,515,136,379,26.41,15,2.91,1,27.61,25,19,1,2,5.26,10.53,6,1,16.67,24,11,45.83,15,5,33.33,3,6,6,1,3,2,0,1.476,0.078,0.155,40.015,10.57,29.45,1.165,0.078,2.145,1.942,1.865,0.855,1.165,0.39,2.59,0.233,0.466,0.466,0.078,0.466,0.08,1.3,0.41,0.82,2.05,0.23,3.56,71.21,57.54,63.52,57.15,72.76,47.91,54.86,25.12,37.54,55.93,47.49,77.72,70.56,45.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,68.27,1,4,4,21.34,5,Match_199,2025-12-04T03:19:40.052321+00:00,[],0,19,1,2,515,136,379,36.87,15,1,3.97,2,24,11,15,5,3,6,6,1,6,1,49.2,
